id,creation_time,property1,property2,property3,property4,property5,failed,failed_reason,time_of_death,details,type,fingerprint_hash,recruiter_id,worker_id,assignment_id,unique_id,hit_id,mode,end_time,base_pay,bonus,entry_information,status
394,2021-11-04 16:03:10.266861,,,,,,f,,,{},participant,87af19db3c192be517318ca58ebf3b14,mturk,394,3RKNTXVS3OMLNAFEDYTJS91JNX1A4M,394:3RKNTXVS3OMLNAFEDYTJS91JNX1A4M,3H4IKZHALC6C6HLFE57IP4VSEYFNN0,live,2021-11-04 16:08:46.435799,1.2,1.3,{},approved
389,2021-11-04 16:02:13.387963,,,,,,f,,,{},participant,f5e6ad2c286b67954695c0965a675391,mturk,389,3GM6G9ZBKPL66W3TP2KW988BXD7MTE,389:3GM6G9ZBKPL66W3TP2KW988BXD7MTE,3H4IKZHALC6C6HLFE57IP4VSEYFNN0,live,2021-11-04 16:07:18.296154,1.2,1.1,{},approved
338,2021-11-04 15:51:06.96325,,,,,,f,,,{},participant,032e959eb1113df866058d7d99e5afd3,mturk,338,3R8YZBNQ9J6ATD4E4SOCLL0YIHC7Q9,338:3R8YZBNQ9J6ATD4E4SOCLL0YIHC7Q9,3H4IKZHALC6C6HLFE57IP4VSEYFNN0,live,2021-11-04 15:54:57.980233,1.2,1.3,{},approved
600,2021-11-04 17:24:45.151962,,,,,,f,,,{},participant,6df4f8f73a2eda589dfc04f592cf188e,mturk,600,3G2UL9A02F2HJVLUPJAEFGJ7IGC76O,600:3G2UL9A02F2HJVLUPJAEFGJ7IGC76O,3H4IKZHALC6C6HLFE57IP4VSEYFNN0,live,2021-11-04 17:30:10.884279,1.2,1.3,{},approved
428,2021-11-04 16:11:26.75983,,,,,,f,,,{},participant,d0a1ae8d1656490bfaee0bdee296fe63,mturk,428,3HRMW88U18E5QN62R0WMPX6602A0MG,428:3HRMW88U18E5QN62R0WMPX6602A0MG,3H4IKZHALC6C6HLFE57IP4VSEYFNN0,live,2021-11-04 16:15:55.249536,1.2,1.2,{},approved
319,2021-11-04 15:46:09.222749,,,,,,f,,,{},participant,39993a79ec480731d6ae3ff0c80bb876,mturk,319,3QY5DC2MXT8F0ZQ13K6TJEA4JQ0FUP,319:3QY5DC2MXT8F0ZQ13K6TJEA4JQ0FUP,3H4IKZHALC6C6HLFE57IP4VSEYFNN0,live,2021-11-04 15:51:46.337173,1.2,1.3,{},approved
360,2021-11-04 15:55:21.908868,,,,,,f,,,{},participant,393c4dc6e22e3b47e2d5a1aaa72ea594,mturk,360,3X31TUMD7ZALRU9ZN7Z73PAR5PP1LH,360:3X31TUMD7ZALRU9ZN7Z73PAR5PP1LH,3H4IKZHALC6C6HLFE57IP4VSEYFNN0,live,2021-11-04 15:58:34.853149,1.2,1.35,{},approved
391,2021-11-04 16:02:39.770433,,,,,,f,,,{},participant,52565d1ebf11b5c5d14ce0a8a3e81183,mturk,391,3QIYRE09Y55BFUCKZKFMGHEGAKR1NL,391:3QIYRE09Y55BFUCKZKFMGHEGAKR1NL,3H4IKZHALC6C6HLFE57IP4VSEYFNN0,live,2021-11-04 16:09:36.738852,1.2,1,{},approved
392,2021-11-04 16:02:57.107842,,,,,,f,,,{},participant,725e1101877c3ef5b499ac5e211a51a2,mturk,392,382M9COHEJ3NULQ589MN1WP47PNUEO,392:382M9COHEJ3NULQ589MN1WP47PNUEO,3H4IKZHALC6C6HLFE57IP4VSEYFNN0,live,2021-11-04 16:08:41.672498,1.2,1.2,{},approved
457,2021-11-04 16:21:32.948377,,,,,,f,,,{},participant,0cb040047643305ad4c4f0c238ff99f8,mturk,457,3I2PTA7R3VIYOSBYNMDLPQ5KO1GQK2,457:3I2PTA7R3VIYOSBYNMDLPQ5KO1GQK2,3H4IKZHALC6C6HLFE57IP4VSEYFNN0,live,2021-11-04 16:25:15.543205,1.2,1.3,{},approved
334,2021-11-04 15:50:18.769452,,,,,,f,,,{},participant,717479a27211ea2626e9941025a68c8a,mturk,334,3TXMY6UCAGCG5UZAV9WN17SCJRZCQ1,334:3TXMY6UCAGCG5UZAV9WN17SCJRZCQ1,3H4IKZHALC6C6HLFE57IP4VSEYFNN0,live,2021-11-04 15:52:50.891986,1.2,0,{},did_not_attend
355,2021-11-04 15:54:10.693926,,,,,,f,,,{},participant,af8a8c80d2881e29e39d48f8712d7bdd,mturk,355,3PPTZCWALS8TDNAKNNGVC5TXSAPQZK,355:3PPTZCWALS8TDNAKNNGVC5TXSAPQZK,3H4IKZHALC6C6HLFE57IP4VSEYFNN0,live,2021-11-04 15:59:06.295679,1.2,1.4,{},approved
453,2021-11-04 16:20:37.179884,,,,,,f,,,{},participant,64ce82b9bd0bed6969fc23d7905ebc5f,mturk,453,354P56DE9MRM6TJRWWDHGLFZ0507S1,453:354P56DE9MRM6TJRWWDHGLFZ0507S1,3H4IKZHALC6C6HLFE57IP4VSEYFNN0,live,2021-11-04 16:23:35.730687,1.2,1.2,{},approved
487,2021-11-04 16:28:51.790016,,,,,,f,,,{},participant,7b1215d918661ebb396a02f5edf70cb7,mturk,487,3907X2AHF2TI706TY3SSPPTG2592P2,487:3907X2AHF2TI706TY3SSPPTG2592P2,3H4IKZHALC6C6HLFE57IP4VSEYFNN0,live,2021-11-04 16:58:14.227269,,,{},abandoned
299,2021-11-04 15:42:11.189388,,,,,,f,,,{},participant,77a01955760dc4e84c71583516ea5359,mturk,299,38YMOXR4MWNW9AMVXRIQ7WIOB786WC,299:38YMOXR4MWNW9AMVXRIQ7WIOB786WC,3H4IKZHALC6C6HLFE57IP4VSEYFNN0,live,2021-11-04 15:53:03.431824,1.2,1.2,{},approved
324,2021-11-04 15:47:55.885927,,,,,,f,,,{},participant,5252402685a58adcc4a848752b6117ca,mturk,324,3DY4FPOOA3CCG4KAZ5GSWPQ60LKVRP,324:3DY4FPOOA3CCG4KAZ5GSWPQ60LKVRP,3H4IKZHALC6C6HLFE57IP4VSEYFNN0,live,2021-11-04 15:53:03.4559,1.2,1.35,{},approved
365,2021-11-04 15:57:10.275176,,,,,,f,,,{},participant,355fa031e899753514165ba3579a0115,mturk,365,3FPRZHYEP0VKX2Z8OFFWERNQU75V3M,365:3FPRZHYEP0VKX2Z8OFFWERNQU75V3M,3H4IKZHALC6C6HLFE57IP4VSEYFNN0,live,2021-11-04 16:01:46.838393,1.2,1.15,{},approved
372,2021-11-04 15:58:51.014825,,,,,,f,,,{},participant,2f1624397add315be3df7ad6c8f661b7,mturk,372,3WI0P0II63GQMNKO8KGYQ3KZ0EIDRA,372:3WI0P0II63GQMNKO8KGYQ3KZ0EIDRA,3H4IKZHALC6C6HLFE57IP4VSEYFNN0,live,2021-11-04 16:04:36.262575,1.2,1.15,{},approved
448,2021-11-04 16:19:14.421475,,,,,,f,,,{},participant,8a4f53aee7ed695556f3ec175e486e5a,mturk,448,32AT8R96GNXO44VN946SQDTJ8GYSUP,448:32AT8R96GNXO44VN946SQDTJ8GYSUP,3H4IKZHALC6C6HLFE57IP4VSEYFNN0,live,2021-11-04 16:24:46.465596,1.2,1.4,{},approved
380,2021-11-04 15:59:40.787381,,,,,,f,,,{},participant,cea763899ab4db5c6918dff648c4d5db,mturk,380,39LNWE0K4WKZAQSR4SCEMBNWZIUIUL,380:39LNWE0K4WKZAQSR4SCEMBNWZIUIUL,3H4IKZHALC6C6HLFE57IP4VSEYFNN0,live,2021-11-04 16:04:36.336382,1.2,1.35,{},approved
475,2021-11-04 16:25:53.808505,,,,,,f,,,{},participant,ad1d441fdfb12c2da39725e68adcabb9,mturk,475,3YMU66OBIPWG9DGCE55CIKLQQX3HGU,475:3YMU66OBIPWG9DGCE55CIKLQQX3HGU,3H4IKZHALC6C6HLFE57IP4VSEYFNN0,live,2021-11-04 16:33:43.726853,1.2,1.3,{},approved
465,2021-11-04 16:23:33.850934,,,,,,f,,,{},participant,7dc1e1064f25883d2ca489e399f43e5e,mturk,465,3F6HPJW4JFO8R93UAP6NHJ1CV2BW2Q,465:3F6HPJW4JFO8R93UAP6NHJ1CV2BW2Q,3H4IKZHALC6C6HLFE57IP4VSEYFNN0,live,2021-11-04 16:34:06.650131,1.2,1.1,{},approved
470,2021-11-04 16:25:02.330652,,,,,,f,,,{},participant,f7a3c2f1c42cbb59bb991bd506243058,mturk,470,37XITHEISYXGHVEA8OLN6X2HFE9RCR,470:37XITHEISYXGHVEA8OLN6X2HFE9RCR,3H4IKZHALC6C6HLFE57IP4VSEYFNN0,live,2021-11-04 16:35:29.817667,1.2,1.25,{},approved
568,2021-11-04 17:12:32.166522,,,,,,f,,,{},participant,8b72254e651bf955ac3bccfbcc39062c,mturk,568,3AMYWKA6YDAO41DT65RGQ25285K6OB,568:3AMYWKA6YDAO41DT65RGQ25285K6OB,3H4IKZHALC6C6HLFE57IP4VSEYFNN0,live,2021-11-04 17:18:44.013057,1.2,1.25,{},approved
294,2021-11-04 15:40:54.120788,,,,,,f,,,{},participant,212dbdad21056dfe0c880fe237438eff,mturk,294,3XC1O3LBOUAM0EL8PQJH9VTMX7BTLB,294:3XC1O3LBOUAM0EL8PQJH9VTMX7BTLB,3H4IKZHALC6C6HLFE57IP4VSEYFNN0,live,2021-11-04 15:44:07.149375,1.2,1.25,{},approved
590,2021-11-04 17:21:20.104299,,,,,,f,,,{},participant,12ab2d2c06f9c6820a7015de9904e0b0,mturk,590,3FTOP5WARHCFPF0HO3JU95EPW8QJ06,590:3FTOP5WARHCFPF0HO3JU95EPW8QJ06,3H4IKZHALC6C6HLFE57IP4VSEYFNN0,live,2021-11-04 17:24:46.656702,1.2,1.3,{},approved
314,2021-11-04 15:45:25.314352,,,,,,f,,,{},participant,a8dcf6199348f6b54aebea53ba2971af,mturk,314,3KYQYYSHYXVNPAS8GSZUW8FUPRWODA,314:3KYQYYSHYXVNPAS8GSZUW8FUPRWODA,3H4IKZHALC6C6HLFE57IP4VSEYFNN0,live,2021-11-04 15:53:11.140179,1.2,1.3,{},approved
295,2021-11-04 15:41:13.955019,,,,,,f,,,{},participant,900c23fb175dab5040905966ba7c9349,mturk,295,3K3R2QNK8DR6ZPZO0Y619IOTGS59UR,295:3K3R2QNK8DR6ZPZO0Y619IOTGS59UR,3H4IKZHALC6C6HLFE57IP4VSEYFNN0,live,2021-11-04 15:45:14.262682,1.2,1.35,{},approved
424,2021-11-04 16:09:57.621634,,,,,,f,,,{},participant,1ed06a0c7ce9f2a02a35ad33771d604d,mturk,424,3NAPMVF0ZY3T1U2T2HYBP32V2B127T,424:3NAPMVF0ZY3T1U2T2HYBP32V2B127T,3H4IKZHALC6C6HLFE57IP4VSEYFNN0,live,2021-11-04 16:12:48.993736,1.2,0,{},did_not_attend
303,2021-11-04 15:42:46.18902,,,,,,f,,,{},participant,3975d9d621f5d601c5a802df1b91c21f,mturk,303,3RWE2M8QWJYB85R231BM2CV65SIN01,303:3RWE2M8QWJYB85R231BM2CV65SIN01,3H4IKZHALC6C6HLFE57IP4VSEYFNN0,live,2021-11-04 15:46:12.89046,1.2,1.3,{},approved
235,2021-11-04 15:26:25.836383,,,,,,f,,,{},participant,1e980d7f69502a9c53b400a718740642,mturk,235,34BBWHLWHCZC2UHWZSRF4Z8TKX0IWD,235:34BBWHLWHCZC2UHWZSRF4Z8TKX0IWD,3H4IKZHALC6C6HLFE57IP4VSEYFNN0,live,2021-11-04 15:46:50.643463,1.2,1.2,{},approved
756,2021-11-04 19:18:04.323335,,,,,,f,,,{},participant,82d50060292c4fdbae24510c2ce03396,mturk,756,3YGXWBAF7259GPCCXCPAY4R7N0F4CB,756:3YGXWBAF7259GPCCXCPAY4R7N0F4CB,3H4IKZHALC6C6HLFE57IP4VSEYFNN0,live,2021-11-04 19:23:29.327517,1.2,1.45,{},approved
504,2021-11-04 16:36:20.609236,,,,,,f,,,{},participant,a6f64c51c4886f077da5419600681d8d,mturk,504,358UUM7WR1RA5EJEH7DCQBA3E3K7RG,504:358UUM7WR1RA5EJEH7DCQBA3E3K7RG,3H4IKZHALC6C6HLFE57IP4VSEYFNN0,live,2021-11-04 16:40:37.895541,1.2,1.15,{},approved
418,2021-11-04 16:08:34.232394,,,,,,f,,,{},participant,c6d9397baf3c874d833597d5aa8b0d43,mturk,418,34PGFRQONQZ8X512HACFG0NTXDVJWY,418:34PGFRQONQZ8X512HACFG0NTXDVJWY,3H4IKZHALC6C6HLFE57IP4VSEYFNN0,live,2021-11-04 16:14:43.748914,1.2,1.4,{},approved
471,2021-11-04 16:25:06.472325,,,,,,f,,,{},participant,6d5e6b914a7a688518189369a79560a2,mturk,471,3ZQIG0FLQG4HO01WYZQYJOYNS04VWX,471:3ZQIG0FLQG4HO01WYZQYJOYNS04VWX,3H4IKZHALC6C6HLFE57IP4VSEYFNN0,live,2021-11-04 16:34:22.979254,1.2,1.2,{},approved
336,2021-11-04 15:50:46.51101,,,,,,f,,,{},participant,73be3d569c08b7ef427ee4f3abc9335f,mturk,336,3MD9PLUKKK28AQXS7VOE8BYSNZ1ZN5,336:3MD9PLUKKK28AQXS7VOE8BYSNZ1ZN5,3H4IKZHALC6C6HLFE57IP4VSEYFNN0,live,2021-11-04 15:57:30.779016,1.2,1.2,{},approved
311,2021-11-04 15:44:17.002932,,,,,,f,,,{},participant,2d187d0ccbba8f27b246c52dc46052f4,mturk,311,3HOSI13XH1CWLD1JQJLELE3VLDPDD2,311:3HOSI13XH1CWLD1JQJLELE3VLDPDD2,3H4IKZHALC6C6HLFE57IP4VSEYFNN0,live,2021-11-04 15:50:15.949018,1.2,1.35,{},approved
325,2021-11-04 15:48:51.746861,,,,,,f,,,{},participant,15b43cb1940e5026a88c145526f4c046,mturk,325,3B1NLC6UG1K8MUE0XIDHRTNHCO7PG1,325:3B1NLC6UG1K8MUE0XIDHRTNHCO7PG1,3H4IKZHALC6C6HLFE57IP4VSEYFNN0,live,2021-11-04 15:58:35.884267,,,{},returned
346,2021-11-04 15:52:03.046717,,,,,,f,,,{},participant,f167061e4f08a916290afa2315ebc6e7,mturk,346,3WJEQKOXAAQ4VBIVQGAHUBUGBDQ1AZ,346:3WJEQKOXAAQ4VBIVQGAHUBUGBDQ1AZ,3H4IKZHALC6C6HLFE57IP4VSEYFNN0,live,2021-11-04 15:56:24.303161,1.2,1.25,{},approved
322,2021-11-04 15:47:21.071927,,,,,,f,,,{},participant,fd1b359c0b3fe26fa459515b41c14593,mturk,322,3U5NZHP4LTQMMQ9BHOVZCTZIROLPH1,322:3U5NZHP4LTQMMQ9BHOVZCTZIROLPH1,3H4IKZHALC6C6HLFE57IP4VSEYFNN0,live,2021-11-04 15:51:37.141724,1.2,1.55,{},approved
400,2021-11-04 16:03:57.879101,,,,,,f,,,{},participant,cedc8bf421610ff7f5812c25e665ad1b,mturk,400,34Z02EIMIU193IWM0XXYBB1YUA40TF,400:34Z02EIMIU193IWM0XXYBB1YUA40TF,3H4IKZHALC6C6HLFE57IP4VSEYFNN0,live,2021-11-04 16:04:33.346367,,,{},returned
350,2021-11-04 15:52:53.048184,,,,,,f,,,{},participant,362e80d4064a904bffa6bd40680a48ab,mturk,350,3K5TEWLKGXZZN5HR9IMJIXPFDP2VIM,350:3K5TEWLKGXZZN5HR9IMJIXPFDP2VIM,3H4IKZHALC6C6HLFE57IP4VSEYFNN0,live,2021-11-04 15:56:48.88554,1.2,1.35,{},approved
373,2021-11-04 15:58:52.074323,,,,,,f,,,{},participant,a74fa80b01fc30e08b059e5df56e01af,mturk,373,3IX2EGZR7D73P9KGIG29T1FC5XBJRO,373:3IX2EGZR7D73P9KGIG29T1FC5XBJRO,3H4IKZHALC6C6HLFE57IP4VSEYFNN0,live,2021-11-04 16:00:25.014539,1.2,0,{},did_not_attend
362,2021-11-04 15:56:26.590128,,,,,,f,,,{},participant,882a23897bbc65a6eb7831ac6add868f,mturk,362,3WOKGM4L734TQQRE4GBZH1VBV2OO0I,362:3WOKGM4L734TQQRE4GBZH1VBV2OO0I,3H4IKZHALC6C6HLFE57IP4VSEYFNN0,live,2021-11-04 16:00:24.903352,1.2,1.1,{},approved
356,2021-11-04 15:54:34.908933,,,,,,f,,,{},participant,04ae5e212f5885764e6ca207c517ca24,mturk,356,3TYCR1GOTE7IMQU7VI8ZVJU3I42LZQ,356:3TYCR1GOTE7IMQU7VI8ZVJU3I42LZQ,3H4IKZHALC6C6HLFE57IP4VSEYFNN0,live,2021-11-04 15:59:38.870061,1.2,1.4,{},approved
371,2021-11-04 15:58:47.494086,,,,,,f,,,{},participant,ce8439db25b0849ea2a9b09b06da6ebf,mturk,371,3JRJSWSMQJ93VRDMTPQMENZ4UC33EP,371:3JRJSWSMQJ93VRDMTPQMENZ4UC33EP,3H4IKZHALC6C6HLFE57IP4VSEYFNN0,live,2021-11-04 16:03:29.047863,1.2,1.35,{},approved
367,2021-11-04 15:58:41.553091,,,,,,f,,,{},participant,73dacf23eae04b095586195d32459e29,mturk,367,39GXDJN2OV26YZ5E0WAS58V1ATY8VS,367:39GXDJN2OV26YZ5E0WAS58V1ATY8VS,3H4IKZHALC6C6HLFE57IP4VSEYFNN0,live,2021-11-04 16:05:36.290694,1.2,1.6,{},approved
384,2021-11-04 16:00:32.340769,,,,,,f,,,{},participant,d36c080ade5ad2725898660b18a90b37,mturk,384,320DUZ38G9AC0JB2258XUX153P4JGY,384:320DUZ38G9AC0JB2258XUX153P4JGY,3H4IKZHALC6C6HLFE57IP4VSEYFNN0,live,2021-11-04 16:07:42.733167,1.2,1.25,{},approved
366,2021-11-04 15:58:05.301117,,,,,,f,,,{},participant,128ba1a891aedec900fea7b4b5a5af88,mturk,366,386CSBG1O1ARPDQ9LIJKF702N6T6QA,366:386CSBG1O1ARPDQ9LIJKF702N6T6QA,3H4IKZHALC6C6HLFE57IP4VSEYFNN0,live,2021-11-04 16:09:36.847907,1.2,1.35,{},approved
363,2021-11-04 15:56:38.691106,,,,,,f,,,{},participant,fdfdb63bee90102d2d0885520a34eda4,mturk,363,3H0W84IWBMQVETYO4FRIWL2K0QIREG,363:3H0W84IWBMQVETYO4FRIWL2K0QIREG,3H4IKZHALC6C6HLFE57IP4VSEYFNN0,live,2021-11-04 16:08:16.530736,1.2,1.4,{},approved
405,2021-11-04 16:04:10.259225,,,,,,f,,,{},participant,bd1d330a81803fc9a6f9d168236edcfe,mturk,405,3XIQGXAUMEWU2A5QQ6J4FTWRFKZX7W,405:3XIQGXAUMEWU2A5QQ6J4FTWRFKZX7W,3H4IKZHALC6C6HLFE57IP4VSEYFNN0,live,2021-11-04 16:10:39.331076,,,{},returned
417,2021-11-04 16:08:12.698057,,,,,,f,,,{},participant,0012d69caffbb71a4c56797251b642e5,mturk,417,3EICBYG646KZJ7VX0JCE46GQ5XDJCP,417:3EICBYG646KZJ7VX0JCE46GQ5XDJCP,3H4IKZHALC6C6HLFE57IP4VSEYFNN0,undefined,2021-11-04 16:11:52.243099,1.2,0,{},did_not_attend
345,2021-11-04 15:51:39.14613,,,,,,f,,,{},participant,f62fdff1f5328c0f34ab5cd1c25f4e62,mturk,345,3AWETUDC94GGWPM1AFBM332B108IZ9,345:3AWETUDC94GGWPM1AFBM332B108IZ9,3H4IKZHALC6C6HLFE57IP4VSEYFNN0,live,2021-11-04 15:55:39.99491,1.2,1.3,{},approved
414,2021-11-04 16:06:57.82245,,,,,,f,,,{},participant,5f562fcb4ceefe1a88dd0b6ca57c94f1,mturk,414,34QN5IT0T1FQ5Y4YXZM3KF5BGXM801,414:34QN5IT0T1FQ5Y4YXZM3KF5BGXM801,3H4IKZHALC6C6HLFE57IP4VSEYFNN0,live,2021-11-04 16:12:27.172939,1.2,1.2,{},approved
529,2021-11-04 16:47:06.846135,,,,,,f,,,{},participant,17a07bcfb4a78a9ac7e0dcdcf79abd78,mturk,529,3GU1KF0O4KPCVD6PHWL3QIWKWBOBPF,529:3GU1KF0O4KPCVD6PHWL3QIWKWBOBPF,3H4IKZHALC6C6HLFE57IP4VSEYFNN0,live,2021-11-04 16:51:28.044485,1.2,1.3,{},approved
297,2021-11-04 15:41:40.482821,,,,,,f,,,{},participant,c150c3ddc2d648797fe48b3c0f836096,mturk,297,3UXUOQ9OKGLI6XXXFWRQVLLTEZP7A1,297:3UXUOQ9OKGLI6XXXFWRQVLLTEZP7A1,3H4IKZHALC6C6HLFE57IP4VSEYFNN0,live,2021-11-04 15:46:12.899103,1.2,1.3,{},approved
385,2021-11-04 16:00:40.313089,,,,,,f,,,{},participant,c8e05534741bece32e5e55de638c8cd8,mturk,385,3OLQQLKKNUDEG5FBWAI9UUGTQ9OEJB,385:3OLQQLKKNUDEG5FBWAI9UUGTQ9OEJB,3H4IKZHALC6C6HLFE57IP4VSEYFNN0,live,2021-11-04 16:06:46.289867,1.2,1.25,{},approved
306,2021-11-04 15:43:13.97141,,,,,,f,,,{},participant,5a04cd8a6aa254dbbc8040ca700444b2,mturk,306,33C7UALJVNMQCNPGTIQ3YKOLLPP811,306:33C7UALJVNMQCNPGTIQ3YKOLLPP811,3H4IKZHALC6C6HLFE57IP4VSEYFNN0,live,2021-11-04 15:46:36.244169,1.2,1.35,{},approved
370,2021-11-04 15:58:46.715072,,,,,,f,,,{},participant,f7ac32ae5c3230c7c891fdefb3f0ec40,mturk,370,3IAEQB9FMG8VUJ1A7EQ4D2SGSTUWDT,370:3IAEQB9FMG8VUJ1A7EQ4D2SGSTUWDT,3H4IKZHALC6C6HLFE57IP4VSEYFNN0,live,2021-11-04 16:05:20.689512,1.2,1.35,{},approved
419,2021-11-04 16:08:38.213481,,,,,,f,,,{},participant,82a98e3dbee10e31c6c33118673caa05,mturk,419,37Z929RLGBW94RGY9ZGILH7HP2QSTX,419:37Z929RLGBW94RGY9ZGILH7HP2QSTX,3H4IKZHALC6C6HLFE57IP4VSEYFNN0,live,2021-11-04 16:15:55.187841,1.2,1.15,{},approved
326,2021-11-04 15:49:21.38537,,,,,,f,,,{},participant,08bb1e56b6bc0cbc6105dca585e095a6,mturk,326,3OSWBBLG1GLAJJ60HJMQFL6N1V1XDO,326:3OSWBBLG1GLAJJ60HJMQFL6N1V1XDO,3H4IKZHALC6C6HLFE57IP4VSEYFNN0,live,2021-11-04 15:53:36.302039,1.2,1.3,{},approved
312,2021-11-04 15:44:19.85407,,,,,,f,,,{},participant,45a4db1b29fd1ab8a60add02fdf39145,mturk,312,3PS7W85Z81QRZCKZ0TGR4M2RXEY9T0,312:3PS7W85Z81QRZCKZ0TGR4M2RXEY9T0,3H4IKZHALC6C6HLFE57IP4VSEYFNN0,live,2021-11-04 15:50:06.090908,,,{},returned
407,2021-11-04 16:04:37.370433,,,,,,f,,,{},participant,3113d205fbb2f1da9469895fcad16930,mturk,407,3ZDAD0O1T31H082X39M5KPO94HRXT9,407:3ZDAD0O1T31H082X39M5KPO94HRXT9,3H4IKZHALC6C6HLFE57IP4VSEYFNN0,live,2021-11-04 16:09:36.77921,1.2,1.4,{},approved
422,2021-11-04 16:09:41.947006,,,,,,f,,,{},participant,09bb5ad80d43bec1c1dad6bec9c1fea8,mturk,422,3907X2AHF2TI706TY3SSPPTG2412PS,422:3907X2AHF2TI706TY3SSPPTG2412PS,3H4IKZHALC6C6HLFE57IP4VSEYFNN0,live,2021-11-04 16:16:41.57112,1.2,1.35,{},approved
416,2021-11-04 16:07:05.897801,,,,,,f,,,{},participant,54f589680a049b224a35f16851aced93,mturk,416,37XITHEISYXGHVEA8OLN6X2HFE6RCO,416:37XITHEISYXGHVEA8OLN6X2HFE6RCO,3H4IKZHALC6C6HLFE57IP4VSEYFNN0,live,2021-11-04 16:11:52.403748,1.2,1.1,{},approved
342,2021-11-04 15:51:23.689591,,,,,,f,,,{},participant,6b7b817096fa2a2cf554db505dd54846,mturk,342,3QAVNHZ3EOSHLIMZJQS0EQ3U9JVALE,342:3QAVNHZ3EOSHLIMZJQS0EQ3U9JVALE,3H4IKZHALC6C6HLFE57IP4VSEYFNN0,live,2021-11-04 15:56:06.164577,1.2,1.15,{},approved
321,2021-11-04 15:47:05.724424,,,,,,f,,,{},participant,1749425036d2c5527bf38401779acb77,mturk,321,32Z9ZLUT1N841QXA2OIKNTUSHJOHOB,321:32Z9ZLUT1N841QXA2OIKNTUSHJOHOB,3H4IKZHALC6C6HLFE57IP4VSEYFNN0,live,2021-11-04 15:53:36.629796,1.2,1.5,{},approved
395,2021-11-04 16:03:21.417499,,,,,,f,,,{},participant,a71d066836007d403de120396a680f74,mturk,395,3MD9PLUKKK28AQXS7VOE8BYSNZ3ZN7,395:3MD9PLUKKK28AQXS7VOE8BYSNZ3ZN7,3H4IKZHALC6C6HLFE57IP4VSEYFNN0,live,2021-11-04 16:12:48.861032,1.2,1.25,{},approved
327,2021-11-04 15:49:23.800632,,,,,,f,,,{},participant,dc1b321b9c0dd84a85174298fd875b3c,mturk,327,3CP1TO84PVPEEQOAEOJERJOZB5352E,327:3CP1TO84PVPEEQOAEOJERJOZB5352E,3H4IKZHALC6C6HLFE57IP4VSEYFNN0,live,2021-11-04 15:52:50.743115,1.2,1.2,{},approved
357,2021-11-04 15:54:38.137277,,,,,,f,,,{},participant,00d8f2b18f81cd33e7b2fb242ec15e5c,mturk,357,31LVTDXBL9Y9KZ8GL1EM9GS49NJLRX,357:31LVTDXBL9Y9KZ8GL1EM9GS49NJLRX,3H4IKZHALC6C6HLFE57IP4VSEYFNN0,live,2021-11-04 15:56:48.685505,1.2,0,{},did_not_attend
333,2021-11-04 15:49:45.112675,,,,,,f,,,{},participant,09d245c5bd46b4b2a345ce874afaa89e,mturk,333,3TVRFO09GM3THVUSU0KEYYESA43XL4,333:3TVRFO09GM3THVUSU0KEYYESA43XL4,3H4IKZHALC6C6HLFE57IP4VSEYFNN0,live,2021-11-04 15:52:50.797231,1.2,1.2,{},approved
343,2021-11-04 15:51:32.766319,,,,,,f,,,{},participant,48d2799d2ad834253fdf7fca5441c405,mturk,343,3WQQ9FUS6CIRPL78VFJS4W1U71H8BL,343:3WQQ9FUS6CIRPL78VFJS4W1U71H8BL,3H4IKZHALC6C6HLFE57IP4VSEYFNN0,live,2021-11-04 15:56:22.30128,,,{},returned
337,2021-11-04 15:50:54.238839,,,,,,f,,,{},participant,0dba0f96d92cd133c906aecdae065b71,mturk,337,3NS0A6KXC6W20YG6KRBJIRPVMNFZGX,337:3NS0A6KXC6W20YG6KRBJIRPVMNFZGX,3H4IKZHALC6C6HLFE57IP4VSEYFNN0,live,2021-11-04 16:01:03.983572,1.2,1.2,{},approved
434,2021-11-04 16:13:19.578081,,,,,,f,,,{},participant,9806c20fb4abca718eb9b37912747906,mturk,434,3P4RDNWND7UQWAHXST80F9ELI2XJIR,434:3P4RDNWND7UQWAHXST80F9ELI2XJIR,3H4IKZHALC6C6HLFE57IP4VSEYFNN0,undefined,2021-11-04 16:16:30.592405,1.2,1.35,{},approved
339,2021-11-04 15:51:10.240836,,,,,,f,,,{},participant,c0b000383b5dfde848cb7c1ebf63a82a,mturk,339,3WJ1OXY92C4M6B2GP1JW9LHOPJW8AQ,339:3WJ1OXY92C4M6B2GP1JW9LHOPJW8AQ,3H4IKZHALC6C6HLFE57IP4VSEYFNN0,live,2021-11-04 15:56:48.922757,1.2,0,{},did_not_attend
436,2021-11-04 16:14:23.260992,,,,,,f,,,{},participant,3941a7e3cfafc4218c9eb4db7ba5b7ac,mturk,436,3TY7ZAOG5H8A0Z6Z6OJ6AKE2BXG0KC,436:3TY7ZAOG5H8A0Z6Z6OJ6AKE2BXG0KC,3H4IKZHALC6C6HLFE57IP4VSEYFNN0,live,2021-11-04 16:20:22.011285,1.2,1.3,{},approved
